Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Game 11395,X360,1990,Role-Playing,Sony,0.0,0.34,0.14,0.11,0.59
Game 11396,NES,1997,Sports,Activision,0.94,0.0,0.05,0.09,1.08
Game 11397,PS4,2018,Racing,EA,0.0,0.0,0.54,0.0,0.54
Game 11398,NES,1984,Racing,Activision,0.75,0.0,1.65,0.0,2.4
Game 11399,NES,1995,Racing,Activision,0.55,0.51,0.45,0.51,2.02
Game 11400,GB,1990,Role-Playing,Sony,0.61,0.0,0.11,0.07,0.79
Game 11401,Wii,2014,Role-Playing,Sony,0.0,1.22,0.41,0.55,2.18
Game 11402,NES,1990,Role-Playing,EA,0.03,0.33,0.0,0.19,0.55
Game 11403,NES,2002,Sports,Sony,0.0,0.24,0.19,0.5,0.93
Game 11404,GB,2013,Shooter,EA,1.26,0.24,1.32,0.49,3.31
Game 11405,GB,1996,Role-Playing,Nintendo,1.49,0.42,0.7,0.39,3.0
Game 11406,PS4,1989,Role-Playing,Nintendo,0.0,0.17,1.04,0.67,1.88
Game 11407,GB,1997,Racing,Ubisoft,2.62,0.0,0.91,0.24,3.77
Game 11408,PS4,1987,Action,Microsoft,0.42,1.29,0.0,0.0,1.71
Game 11409,PS3,2005,Platform,Microsoft,2.64,0.0,1.45,0.0,4.09
Game 11410,GB,1982,Platform,Nintendo,0.03,0.19,0.0,0.0,0.22
Game 11411,Wii,2003,Sports,Ubisoft,0.0,0.84,0.5,0.5,1.84
Game 11412,NES,1982,Platform,Microsoft,1.28,0.75,0.0,0.04,2.07
Game 11413,Wii,2017,Shooter,EA,1.1,0.0,0.0,0.28,1.38
Game 11414,X360,1981,Racing,EA,0.84,1.1,0.86,0.41,3.21
Game 11415,DS,2014,Sports,Sony,0.03,0.93,0.0,0.27,1.23
Game 11416,GB,1996,Platform,Microsoft,0.76,0.64,1.05,0.0,2.45
Game 11417,NES,1988,Platform,Activision,0.19,0.15,0.0,0.0,0.34
Game 11418,Wii,2015,Action,EA,0.44,0.17,0.25,0.91,1.77
Game 11419,GB,2001,Racing,Microsoft,1.81,0.34,0.0,0.33,2.48
Game 11420,GB,2010,Sports,Sony,1.02,0.0,0.1,0.0,1.12
Game 11421,DS,2013,Racing,Nintendo,1.53,0.47,1.23,0.23,3.46
Game 11422,PS3,2003,Sports,Ubisoft,0.52,1.21,1.38,0.92,4.03
Game 11423,PS3,1988,Platform,Activision,0.39,1.2,0.61,0.31,2.51
Game 11424,NES,1981,Racing,Sony,0.0,0.2,0.0,0.22,0.42
Game 11425,X360,2000,Racing,Sony,0.36,1.35,0.0,0.0,1.71
Game 11426,PS3,2013,Shooter,Sony,0.0,2.02,0.4,0.09,2.51
Game 11427,DS,2006,Action,Ubisoft,0.09,0.25,0.0,0.0,0.34
Game 11428,PS3,2016,Racing,EA,0.7,1.05,0.69,0.0,2.44
Game 11429,X360,1986,Sports,Microsoft,1.48,0.0,1.31,0.0,2.79
Game 11430,Wii,2001,Shooter,Nintendo,0.48,0.0,0.0,0.9,1.38
Game 11431,PS3,1983,Racing,Nintendo,1.22,0.57,0.0,0.49,2.28
Game 11432,DS,1993,Racing,Activision,0.0,0.0,0.0,0.76,0.76
Game 11433,PS4,2013,Shooter,Ubisoft,0.73,2.13,0.15,0.0,3.01
Game 11434,DS,2002,Platform,Nintendo,0.0,0.98,0.33,0.28,1.59
Game 11435,PC,2004,Racing,Activision,0.0,1.27,0.31,0.0,1.58
Game 11436,PC,1980,Role-Playing,Activision,0.58,0.48,0.84,0.0,1.9
Game 11437,PS3,1994,Action,Ubisoft,2.33,0.0,0.54,0.39,3.26
Game 11438,Wii,2011,Platform,Ubisoft,1.25,0.08,0.26,0.27,1.86
Game 11439,GB,1993,Racing,Microsoft,0.82,0.7,0.32,0.31,2.15
Game 11440,Wii,2020,Platform,Microsoft,0.78,0.0,0.35,0.0,1.13
Game 11441,DS,2000,Sports,Ubisoft,0.0,1.04,0.27,0.25,1.56
Game 11442,NES,1986,Platform,Microsoft,0.15,1.07,0.0,0.34,1.56
Game 11443,PS4,2015,Shooter,EA,1.31,0.5,0.0,0.0,1.81
Game 11444,Wii,2000,Racing,Sony,0.0,0.0,0.39,0.09,0.48
Game 11445,X360,2019,Platform,Nintendo,1.51,1.87,0.0,0.0,3.38
Game 11446,DS,1991,Role-Playing,Nintendo,0.33,0.33,0.62,0.0,1.28
Game 11447,PS4,1994,Sports,Nintendo,1.79,2.67,0.34,1.0,5.8
Game 11448,PC,1994,Sports,Nintendo,1.95,1.02,0.31,0.28,3.56
Game 11449,DS,1996,Platform,EA,0.0,0.33,0.89,0.06,1.28
Game 11450,PS4,2013,Shooter,EA,0.1,0.86,0.0,0.52,1.48
Game 11451,X360,2014,Sports,Sony,0.0,0.0,1.36,0.0,1.36
Game 11452,PS3,2018,Platform,Ubisoft,0.0,1.32,0.0,0.24,1.56
Game 11453,X360,2017,Platform,Microsoft,0.0,2.55,1.17,0.64,4.36
Game 11454,X360,1993,Sports,Sony,3.73,0.0,0.42,0.0,4.15
Game 11455,PS3,1984,Platform,Nintendo,1.53,0.27,0.0,0.0,1.8
Game 11456,PS3,2009,Platform,Microsoft,3.1,0.42,0.0,0.0,3.52
Game 11457,PS3,1983,Action,Sony,1.79,1.2,0.0,0.53,3.52
Game 11458,PS3,1994,Role-Playing,Nintendo,0.0,2.18,0.2,0.28,2.66
Game 11459,PS3,2018,Platform,Sony,0.34,0.81,0.42,0.67,2.24
Game 11460,X360,2014,Action,Nintendo,1.51,2.21,1.17,0.54,5.43
Game 11461,NES,1989,Action,Activision,1.33,0.64,0.34,0.1,2.41
Game 11462,NES,1981,Platform,Nintendo,0.11,0.86,0.49,0.36,1.82
Game 11463,DS,2003,Shooter,Activision,0.0,0.76,0.51,0.37,1.64
Game 11464,Wii,2007,Sports,EA,4.75,1.48,0.1,0.49,6.82
Game 11465,NES,2001,Action,Nintendo,0.63,0.16,0.18,0.79,1.76
Game 11466,PC,2011,Action,Sony,0.41,1.15,0.24,0.0,1.8
Game 11467,NES,2010,Shooter,Microsoft,0.94,0.0,0.68,0.0,1.62
Game 11468,X360,1998,Racing,EA,0.51,0.27,0.0,0.0,0.78
Game 11469,PS3,2000,Shooter,Activision,0.95,0.0,0.0,0.39,1.34
Game 11470,DS,1982,Racing,Microsoft,2.34,0.57,0.51,0.37,3.79
Game 11471,PS3,1985,Racing,Activision,0.65,0.25,0.0,0.0,0.9
Game 11472,GB,2011,Shooter,Ubisoft,0.0,1.41,0.37,0.09,1.87
Game 11473,GB,1981,Role-Playing,Microsoft,0.61,0.0,0.0,0.0,0.61
Game 11474,GB,2003,Shooter,Ubisoft,0.24,0.0,0.6,0.16,1.0
Game 11475,X360,2006,Action,Ubisoft,2.51,0.0,1.12,0.0,3.63
Game 11476,PC,1988,Sports,EA,2.21,1.3,0.0,0.85,4.36
Game 11477,NES,1992,Shooter,Microsoft,0.93,0.0,0.75,0.73,2.41
Game 11478,X360,1993,Role-Playing,Activision,0.0,0.82,0.42,0.49,1.73
Game 11479,Wii,1990,Shooter,Nintendo,0.0,0.26,0.07,0.21,0.54
Game 11480,DS,1993,Role-Playing,EA,0.82,1.16,0.3,0.66,2.94
Game 11481,PS3,1995,Sports,EA,1.2,0.32,1.08,0.24,2.84
Game 11482,GB,1989,Platform,Nintendo,0.35,2.71,0.2,0.26,3.52
Game 11483,PS4,1999,Role-Playing,Microsoft,0.22,2.02,1.09,0.0,3.33
Game 11484,Wii,1995,Role-Playing,Activision,0.09,0.25,0.23,0.3,0.87
Game 11485,GB,2013,Action,EA,0.77,0.14,0.0,0.0,0.91
Game 11486,PC,1995,Role-Playing,Ubisoft,0.0,3.01,0.21,0.04,3.26
Game 11487,Wii,1993,Sports,Nintendo,0.0,0.0,0.0,0.27,0.27
Game 11488,X360,2007,Racing,Activision,0.05,0.46,0.11,0.0,0.62
Game 11489,NES,1997,Role-Playing,Sony,2.25,0.52,0.09,0.39,3.25
Game 11490,PS3,2005,Sports,EA,0.0,0.5,1.39,0.62,2.51
Game 11491,DS,2017,Action,Activision,1.02,0.0,1.27,0.0,2.29
Game 11492,PC,1986,Action,Ubisoft,1.07,0.9,0.35,0.25,2.57
Game 11493,PC,2013,Platform,Microsoft,2.36,0.0,1.03,0.0,3.39
Game 11494,PS4,1986,Role-Playing,Microsoft,2.32,1.65,0.06,0.0,4.03
Game 11495,Wii,2012,Racing,Nintendo,0.73,0.0,0.0,0.32,1.05
Game 11496,PS4,2014,Sports,Ubisoft,0.23,0.55,0.62,0.49,1.89
Game 11497,NES,2018,Platform,Nintendo,0.0,0.0,0.52,0.0,0.52
Game 11498,GB,2000,Racing,EA,0.51,0.0,0.0,1.02,1.53
Game 11499,NES,2007,Platform,Nintendo,0.28,0.0,0.0,0.0,0.28
Game 11500,GB,2011,Racing,Sony,1.46,0.0,0.86,0.28,2.6
Game 11501,PS4,1995,Shooter,Nintendo,1.3,1.67,0.0,0.0,2.97
Game 11502,PS3,1989,Shooter,Nintendo,1.51,0.47,0.63,0.09,2.7
Game 11503,NES,2002,Shooter,EA,2.31,1.53,0.11,0.81,4.76
Game 11504,PS4,1994,Platform,Ubisoft,3.04,0.2,0.64,0.8,4.68
Game 11505,Wii,1985,Shooter,Activision,0.95,0.98,0.89,0.0,2.82
Game 11506,PS4,2012,Sports,Activision,2.12,0.0,0.0,0.0,2.12
Game 11507,PS4,2018,Sports,Sony,0.38,0.0,0.0,1.38,1.76
Game 11508,X360,1991,Shooter,Nintendo,2.22,0.0,1.18,0.03,3.43
Game 11509,NES,2015,Racing,EA,2.07,0.77,0.27,0.37,3.48
Game 11510,DS,2010,Racing,EA,2.01,0.71,0.5,0.65,3.87
Game 11511,PS3,1989,Platform,Activision,0.91,1.12,0.85,0.54,3.42
Game 11512,PS3,2013,Racing,EA,0.0,0.67,0.0,0.0,0.67
Game 11513,X360,2020,Role-Playing,Ubisoft,0.0,2.12,0.84,0.33,3.29
Game 11514,GB,1989,Racing,Nintendo,0.75,0.64,0.68,0.9,2.97
Game 11515,PC,1990,Sports,Microsoft,2.64,1.29,1.18,0.21,5.32
Game 11516,GB,1993,Action,Activision,0.43,0.24,1.17,0.0,1.84
Game 11517,PS3,1982,Racing,Activision,1.74,0.0,0.34,0.0,2.08
Game 11518,PS4,2012,Platform,Sony,1.81,1.07,0.75,0.12,3.75
Game 11519,X360,1986,Racing,Microsoft,0.46,0.43,0.33,0.47,1.69
Game 11520,Wii,1983,Platform,Ubisoft,2.38,1.17,0.39,1.36,5.3
Game 11521,NES,2018,Role-Playing,Activision,0.0,0.78,0.0,0.08,0.86
Game 11522,NES,1989,Shooter,Nintendo,0.0,0.0,0.17,0.42,0.59
Game 11523,DS,1994,Role-Playing,Microsoft,0.0,1.36,0.0,0.0,1.36
Game 11524,NES,1995,Sports,Microsoft,0.0,0.0,0.22,0.0,0.22
Game 11525,PS4,2017,Action,Activision,1.2,1.0,1.09,0.0,3.29
Game 11526,Wii,1983,Role-Playing,Microsoft,1.15,1.53,0.77,0.38,3.83
Game 11527,X360,1983,Role-Playing,Sony,1.27,0.19,0.37,0.17,2.0
Game 11528,X360,2015,Sports,Nintendo,1.52,1.42,0.18,0.22,3.34
Game 11529,NES,2006,Sports,EA,0.0,0.82,0.0,0.09,0.91
Game 11530,Wii,2001,Shooter,Nintendo,0.0,1.18,0.0,0.19,1.37
Game 11531,Wii,2001,Shooter,Activision,1.28,0.0,0.79,0.08,2.15
Game 11532,Wii,1996,Racing,Microsoft,0.04,0.67,0.0,0.0,0.71
Game 11533,PS3,2013,Platform,Nintendo,0.0,0.0,0.0,0.0,0.0
Game 11534,PS3,2011,Sports,EA,1.97,1.87,0.84,0.74,5.42
Game 11535,NES,1985,Role-Playing,Sony,2.47,0.0,0.42,0.0,2.89
Game 11536,Wii,2012,Role-Playing,Nintendo,2.67,0.22,0.33,0.1,3.32
Game 11537,PC,1987,Shooter,Nintendo,1.02,0.0,0.42,0.68,2.12
Game 11538,Wii,2015,Platform,Sony,1.55,1.04,1.51,0.09,4.19
Game 11539,X360,1984,Sports,Sony,2.44,2.04,0.33,0.55,5.36
Game 11540,X360,1984,Shooter,Activision,0.03,1.02,0.48,0.0,1.53
Game 11541,NES,1989,Platform,Microsoft,2.13,2.87,1.53,0.82,7.35
Game 11542,PC,2019,Sports,Microsoft,1.13,0.0,0.26,0.29,1.68
Game 11543,Wii,1986,Role-Playing,Activision,1.9,0.0,1.34,0.19,3.43
Game 11544,GB,1991,Role-Playing,Sony,1.02,0.0,0.0,0.13,1.15
Game 11545,PC,2009,Shooter,EA,2.36,0.6,0.0,0.51,3.47
Game 11546,DS,2004,Platform,Microsoft,1.07,0.0,0.0,0.29,1.36
Game 11547,NES,2007,Role-Playing,EA,0.0,0.0,0.65,0.0,0.65
Game 11548,X360,1992,Platform,Sony,2.54,1.0,1.36,0.02,4.92
Game 11549,GB,2001,Shooter,Nintendo,0.0,0.0,0.0,0.33,0.33
Game 11550,X360,1997,Racing,Activision,2.3,0.0,0.89,0.0,3.19
Game 11551,PS3,2006,Platform,Sony,0.69,0.18,1.64,0.0,2.51
Game 11552,NES,1987,Action,Sony,2.21,0.26,1.24,0.04,3.75
Game 11553,NES,1985,Platform,Ubisoft,2.16,1.31,0.06,0.84,4.37
Game 11554,Wii,1990,Shooter,Sony,1.32,0.0,0.82,0.44,2.58
Game 11555,Wii,2008,Action,Microsoft,1.41,0.0,0.5,0.33,2.24
Game 11556,PS3,2020,Racing,Nintendo,1.31,0.97,0.0,0.0,2.28
Game 11557,GB,1984,Role-Playing,EA,0.0,1.14,0.56,0.0,1.7
Game 11558,DS,1986,Sports,Ubisoft,0.94,1.64,0.02,0.54,3.14
Game 11559,PS4,2001,Shooter,Activision,0.0,0.88,0.37,0.46,1.71
Game 11560,PC,1983,Sports,Microsoft,1.01,0.6,0.0,0.0,1.61
Game 11561,PS4,2011,Racing,Nintendo,0.0,0.96,0.0,0.76,1.72
Game 11562,PS4,1998,Action,EA,0.0,0.29,0.13,0.0,0.42
Game 11563,NES,2012,Racing,Nintendo,2.73,0.28,0.49,0.34,3.84
Game 11564,PC,1980,Platform,Microsoft,2.08,0.0,0.0,1.29,3.37
Game 11565,NES,2020,Sports,Activision,0.8,1.21,0.62,0.03,2.66
Game 11566,DS,2020,Sports,Activision,1.02,0.67,0.33,0.27,2.29
Game 11567,PC,1987,Racing,Nintendo,0.5,1.12,0.69,0.0,2.31
Game 11568,X360,2011,Action,Sony,1.48,0.0,0.87,0.27,2.62
Game 11569,NES,2009,Sports,Nintendo,0.0,0.46,1.11,0.77,2.34
Game 11570,NES,2007,Role-Playing,Sony,1.99,0.0,0.66,0.12,2.77
Game 11571,NES,2020,Racing,Activision,0.5,1.7,0.12,0.08,2.4
Game 11572,GB,2011,Platform,Microsoft,0.3,0.99,0.41,0.64,2.34
Game 11573,PS3,2004,Platform,Ubisoft,0.83,0.69,1.7,0.0,3.22
Game 11574,NES,2013,Platform,Sony,0.09,0.15,0.89,0.23,1.36
Game 11575,DS,2012,Sports,Activision,1.19,0.82,0.34,0.0,2.35
Game 11576,Wii,1992,Racing,Nintendo,0.16,0.0,0.21,0.1,0.47
Game 11577,Wii,2004,Platform,Activision,1.36,0.42,0.0,0.0,1.78
Game 11578,PC,2019,Racing,Nintendo,2.26,0.04,0.0,0.0,2.3
Game 11579,X360,2018,Sports,Nintendo,0.0,2.31,1.32,0.0,3.63
Game 11580,PS3,1989,Role-Playing,Activision,0.64,1.68,0.59,0.02,2.93
Game 11581,GB,2010,Role-Playing,Microsoft,1.35,1.35,0.0,0.29,2.99
Game 11582,PC,1990,Role-Playing,EA,0.28,0.0,0.22,0.53,1.03
Game 11583,Wii,2004,Sports,Nintendo,1.36,1.19,1.06,0.0,3.61
Game 11584,PS3,2013,Platform,Nintendo,1.47,0.65,0.03,0.26,2.41
Game 11585,PS3,1999,Sports,Sony,2.1,1.48,0.0,0.42,4.0
Game 11586,X360,1986,Racing,Ubisoft,0.07,0.76,0.51,0.34,1.68
Game 11587,DS,2012,Role-Playing,Activision,0.0,0.49,0.69,0.3,1.48
Game 11588,PS3,2014,Racing,Nintendo,0.43,0.69,0.03,0.0,1.15
Game 11589,NES,2008,Sports,Microsoft,0.0,0.0,0.0,0.15,0.15
Game 11590,PS3,1991,Shooter,EA,1.48,0.0,0.58,0.17,2.23
Game 11591,X360,1984,Shooter,EA,0.0,0.8,0.0,0.42,1.22
Game 11592,PC,1991,Sports,EA,3.6,1.41,0.0,0.75,5.76
Game 11593,X360,2008,Platform,Microsoft,2.36,0.06,0.23,0.1,2.75
Game 11594,GB,2014,Action,EA,0.82,0.47,0.74,0.06,2.09
Game 11595,X360,1999,Racing,Activision,1.84,0.0,0.04,0.25,2.13
Game 11596,Wii,2016,Sports,EA,0.0,1.67,0.64,0.21,2.52
Game 11597,NES,1980,Sports,Sony,3.83,1.39,1.0,0.37,6.59
Game 11598,DS,1995,Shooter,EA,0.09,1.02,0.0,0.41,1.52
Game 11599,Wii,2009,Role-Playing,Sony,0.66,0.83,2.23,0.13,3.85
Game 11600,PC,1988,Role-Playing,Sony,0.0,1.74,1.15,0.4,3.29
Game 11601,PS4,1989,Action,Sony,1.38,0.0,0.46,0.11,1.95
Game 11602,PC,1992,Platform,Microsoft,0.0,0.0,0.19,0.0,0.19
Game 11603,NES,1999,Platform,Nintendo,0.92,1.35,0.0,0.0,2.27
Game 11604,PS3,2008,Action,Ubisoft,0.15,1.3,1.3,0.0,2.75
Game 11605,X360,1983,Platform,Activision,0.0,0.0,0.43,0.87,1.3
Game 11606,PS4,2007,Shooter,Activision,0.0,0.07,0.0,0.71,0.78
Game 11607,NES,2016,Sports,EA,1.07,1.85,0.0,0.61,3.53
Game 11608,Wii,1992,Platform,Ubisoft,0.0,0.83,0.37,0.11,1.31
Game 11609,X360,1982,Shooter,Nintendo,0.0,1.13,0.38,0.59,2.1
Game 11610,PC,2016,Racing,Sony,1.6,0.0,0.0,0.56,2.16
Game 11611,Wii,1998,Sports,Sony,3.92,1.03,0.0,0.0,4.95
Game 11612,NES,2007,Action,Sony,1.37,0.0,0.0,0.0,1.37
Game 11613,NES,1998,Racing,Sony,0.0,0.0,0.0,0.41,0.41
Game 11614,PC,1996,Role-Playing,EA,0.36,1.08,0.08,0.0,1.52
Game 11615,PS4,1997,Role-Playing,Nintendo,0.84,1.65,0.72,0.0,3.21
Game 11616,PC,1997,Sports,Nintendo,0.38,0.3,0.22,0.53,1.43
Game 11617,PS3,2002,Platform,Nintendo,1.88,0.06,0.94,0.0,2.88
Game 11618,Wii,2019,Sports,Ubisoft,1.06,1.87,0.66,1.19,4.78
Game 11619,PS4,1988,Platform,Activision,1.89,0.34,0.61,0.84,3.68
Game 11620,X360,2008,Action,Sony,0.42,0.45,0.89,0.11,1.87
Game 11621,GB,2008,Role-Playing,Microsoft,2.39,1.86,0.0,0.7,4.95
Game 11622,PS3,1981,Sports,Activision,0.6,0.22,0.0,0.27,1.09
Game 11623,PS4,1996,Sports,Nintendo,0.0,0.0,1.74,0.03,1.77
Game 11624,GB,2010,Action,Ubisoft,3.41,1.15,0.0,0.99,5.55
Game 11625,GB,2007,Platform,EA,0.0,0.0,0.12,0.36,0.48
Game 11626,Wii,2018,Role-Playing,Sony,0.0,0.38,0.59,0.0,0.97
Game 11627,NES,2009,Role-Playing,Ubisoft,0.05,0.0,0.0,0.38,0.43
Game 11628,X360,2014,Platform,Activision,3.81,0.65,0.0,0.87,5.33
Game 11629,PC,1999,Action,Microsoft,2.97,0.55,1.5,0.2,5.22
Game 11630,Wii,1995,Platform,Microsoft,2.59,1.27,0.4,0.28,4.54
Game 11631,PS3,2013,Action,EA,0.4,1.19,0.0,0.08,1.67
Game 11632,DS,1993,Platform,Nintendo,3.71,0.94,0.43,0.34,5.42
Game 11633,GB,2005,Role-Playing,Nintendo,1.24,0.82,0.0,0.0,2.06
Game 11634,PS3,1999,Role-Playing,Ubisoft,1.97,0.44,1.33,0.0,3.74
Game 11635,GB,2003,Sports,Activision,1.02,0.99,0.0,0.06,2.07
Game 11636,NES,1997,Action,Ubisoft,0.74,0.0,0.0,0.27,1.01
Game 11637,DS,1988,Role-Playing,Activision,0.5,0.0,0.0,0.64,1.14
Game 11638,NES,1998,Action,Nintendo,0.55,1.43,0.12,0.14,2.24
Game 11639,X360,1999,Action,Nintendo,1.53,1.04,0.2,0.53,3.3
Game 11640,PC,2009,Racing,Ubisoft,1.24,0.4,1.02,0.02,2.68
Game 11641,X360,2005,Racing,Sony,0.76,1.36,0.0,0.44,2.56
Game 11642,NES,2010,Platform,Activision,2.61,0.0,0.59,0.68,3.88
Game 11643,NES,2014,Action,Activision,0.0,0.0,0.35,0.15,0.5
Game 11644,PS3,1982,Platform,Microsoft,1.41,0.0,0.0,0.34,1.75
Game 11645,NES,2019,Platform,Microsoft,1.66,0.95,0.0,0.0,2.61
Game 11646,DS,2008,Sports,EA,2.18,0.0,0.0,0.43,2.61
Game 11647,DS,1985,Racing,Microsoft,0.72,0.0,1.31,0.0,2.03
Game 11648,PS4,1980,Racing,Activision,1.05,0.73,0.63,0.0,2.41
Game 11649,GB,2003,Role-Playing,Ubisoft,1.98,0.0,0.39,0.43,2.8
Game 11650,Wii,2017,Racing,Sony,2.59,0.0,0.0,0.0,2.59
Game 11651,NES,2013,Role-Playing,Ubisoft,0.44,0.0,0.0,0.0,0.44
Game 11652,X360,1986,Action,Nintendo,1.12,0.98,0.74,0.76,3.6
Game 11653,PC,1990,Sports,Activision,2.81,0.0,0.77,0.55,4.13
Game 11654,GB,1990,Platform,Nintendo,0.0,0.0,0.0,1.16,1.16
Game 11655,GB,2015,Platform,Activision,0.0,0.0,0.32,0.23,0.55
Game 11656,PC,1999,Action,Microsoft,2.56,0.17,0.27,0.17,3.17
Game 11657,PC,1995,Role-Playing,Sony,2.11,0.0,0.4,0.2,2.71
Game 11658,GB,1984,Shooter,Activision,1.43,2.05,0.08,0.0,3.56
Game 11659,PS4,2003,Action,EA,0.26,0.0,0.79,0.11,1.16
Game 11660,X360,2009,Role-Playing,Ubisoft,0.0,0.14,0.96,0.0,1.1
Game 11661,PS4,2009,Action,EA,0.09,0.59,0.0,0.67,1.35
Game 11662,NES,2018,Sports,EA,2.66,0.0,0.0,0.5,3.16
Game 11663,Wii,2016,Action,EA,0.05,0.67,0.0,0.0,0.72
Game 11664,PC,2012,Action,EA,0.92,0.0,0.33,0.0,1.25
Game 11665,DS,1999,Racing,Ubisoft,0.0,1.72,0.51,0.36,2.59
Game 11666,X360,2001,Role-Playing,Nintendo,1.81,0.0,0.77,0.31,2.89
Game 11667,PC,2020,Sports,Ubisoft,0.15,0.0,0.88,0.0,1.03
Game 11668,PS4,2000,Platform,Nintendo,0.68,0.0,0.52,0.23,1.43
Game 11669,PS3,2016,Shooter,Nintendo,0.0,0.81,0.44,0.43,1.68
Game 11670,NES,2006,Shooter,Ubisoft,0.0,0.41,1.29,0.44,2.14
Game 11671,Wii,2017,Role-Playing,Ubisoft,0.81,1.1,0.3,0.87,3.08
Game 11672,NES,2014,Action,Ubisoft,0.0,0.9,0.65,0.3,1.85
Game 11673,PS3,2017,Racing,Activision,3.33,0.0,0.49,0.0,3.82
Game 11674,Wii,2019,Action,Nintendo,0.0,0.11,0.2,0.0,0.31
Game 11675,PS3,1985,Role-Playing,Ubisoft,0.0,0.19,0.2,0.7,1.09
Game 11676,NES,2011,Shooter,Sony,0.82,2.01,1.09,0.84,4.76
Game 11677,PS4,1995,Shooter,Microsoft,0.36,1.05,0.25,0.19,1.85
Game 11678,GB,2007,Action,Microsoft,0.0,2.01,0.09,0.35,2.45
Game 11679,NES,1995,Action,Sony,0.0,1.17,0.0,0.24,1.41
Game 11680,NES,2006,Action,Microsoft,0.0,0.45,0.55,0.08,1.08
Game 11681,NES,1982,Platform,Nintendo,0.46,0.0,0.0,0.0,0.46
Game 11682,X360,2000,Racing,Ubisoft,3.14,0.66,0.5,0.39,4.69
Game 11683,PS3,2017,Racing,Ubisoft,0.89,0.45,0.41,0.91,2.66
Game 11684,DS,2017,Shooter,Activision,2.22,0.43,0.04,0.27,2.96
Game 11685,PS3,2009,Shooter,Ubisoft,1.41,0.33,0.0,0.08,1.82
Game 11686,PC,2001,Role-Playing,Sony,2.14,0.0,0.0,0.03,2.17
Game 11687,PS3,1998,Role-Playing,Sony,0.0,1.51,0.0,0.4,1.91
Game 11688,PC,2010,Platform,Nintendo,0.43,0.46,0.0,0.66,1.55
Game 11689,X360,1999,Shooter,Sony,2.37,0.0,0.57,0.41,3.35
Game 11690,PS4,1998,Role-Playing,Activision,0.11,0.89,1.58,0.0,2.58
Game 11691,PC,1981,Platform,Ubisoft,2.91,0.0,0.0,0.9,3.81
Game 11692,NES,2019,Racing,Activision,2.58,0.95,0.07,0.53,4.13
Game 11693,PS4,2018,Shooter,Nintendo,0.24,1.21,0.0,0.13,1.58
Game 11694,GB,2006,Sports,Nintendo,0.2,1.32,0.81,0.0,2.33
Game 11695,X360,1987,Shooter,Ubisoft,0.0,0.37,0.56,0.02,0.95
Game 11696,PS3,2006,Role-Playing,EA,0.04,0.17,0.29,0.55,1.05
Game 11697,PC,1994,Shooter,Ubisoft,0.0,0.0,0.0,0.0,0.0
Game 11698,DS,1991,Sports,Nintendo,1.31,0.0,0.0,0.41,1.72
Game 11699,NES,1993,Shooter,EA,0.0,0.49,0.41,0.31,1.21
Game 11700,Wii,1986,Role-Playing,Ubisoft,1.52,0.33,0.43,0.31,2.59
Game 11701,GB,1996,Racing,Ubisoft,1.55,0.0,0.29,0.0,1.84
Game 11702,Wii,2005,Role-Playing,EA,0.0,0.0,0.7,0.0,0.7
Game 11703,PS4,2016,Platform,EA,2.66,0.41,0.0,1.1,4.17
Game 11704,PS3,1999,Role-Playing,Microsoft,1.42,0.15,0.48,0.25,2.3
Game 11705,DS,1989,Platform,Activision,1.7,0.0,0.45,0.97,3.12
Game 11706,Wii,1998,Shooter,EA,0.0,1.16,0.0,0.56,1.72
Game 11707,PS4,1997,Platform,Sony,1.55,1.92,0.0,0.24,3.71
Game 11708,X360,2009,Action,EA,2.15,1.27,0.72,0.29,4.43
Game 11709,PS4,2009,Shooter,Nintendo,0.68,0.0,0.0,0.63,1.31
Game 11710,GB,2004,Platform,EA,3.2,0.46,1.78,0.68,6.12
Game 11711,DS,2003,Role-Playing,Ubisoft,0.85,1.73,0.63,0.39,3.6
Game 11712,DS,1989,Sports,Sony,2.17,0.0,0.27,0.64,3.08
Game 11713,PS4,1981,Shooter,EA,1.15,1.13,0.15,0.66,3.09
Game 11714,GB,2017,Platform,Sony,1.5,0.0,0.77,0.33,2.6
Game 11715,PS4,2011,Sports,Activision,0.0,1.85,0.05,0.0,1.9
Game 11716,DS,2014,Platform,Microsoft,1.25,0.16,0.08,0.4,1.89
Game 11717,DS,2016,Platform,Sony,0.0,2.28,1.17,0.0,3.45
Game 11718,NES,1986,Platform,Ubisoft,0.0,1.88,0.02,0.05,1.95
Game 11719,PS4,1986,Role-Playing,Microsoft,2.89,0.41,0.38,0.36,4.04
Game 11720,PC,2006,Platform,EA,0.54,0.0,0.0,0.17,0.71
Game 11721,PS4,1989,Sports,Activision,0.0,0.66,0.46,0.73,1.85
Game 11722,DS,2012,Action,Activision,0.37,0.36,0.65,0.0,1.38
Game 11723,NES,1986,Platform,Activision,0.0,0.18,1.31,0.0,1.49
Game 11724,NES,1985,Action,Sony,2.52,0.0,0.0,0.72,3.24
Game 11725,X360,1985,Racing,Microsoft,0.0,0.09,0.0,0.22,0.31
Game 11726,GB,1992,Shooter,EA,1.44,0.0,0.14,0.24,1.82
